Date,Temperature,Relative Humidity,Wind Speed,Precipitation,Pressure,Generated
05/07/2019,26.94,78,0.77,0,1003.22,25.04058333
06/07/2019,26.18,82,0,0,1003.48,32.17454166
07/07/2019,26.68,84,0.51,0,1003.61,16.34158333
08/07/2019,26.6,77,0.77,0,1004.34,18.35270833
09/07/2019,26.76,75,0.77,1.6,1004.3,16.214125
10/07/2019,26.16,84,0.77,0,1003.5,21.47895833
11/07/2019,27.02,76,0.51,0,1002.32,10.6885
12/07/2019,26.98,78,0.51,7.6,1001.83,17.68645833
13/07/2019,26.66,74,0.77,0,1002.47,32.532375
14/07/2019,27.44,75,0.77,0,1001.94,18.739
15/07/2019,27.14,73,0.51,0,1001.2,19.93395833
16/07/2019,27.328397912783753,70.87581010732539,0,0,1002.2,26.41429166
17/07/2019,27.328397912783753,70.87581010732539,0.51,0,1003.05,16.10483333
18/07/2019,27.44,68,0.25,0,1003.6,20.11166666
19/07/2019,25.82,78,0.25,0,1003.63,22.32620833
20/07/2019,27.328397912783753,72,0.51,0,1003.49,15.36533333
21/07/2019,27.3,67,1,0,1003.08,20.89495833
22/07/2019,27.28,72,0.51,1,1002.59,7.61829166
23/07/2019,27.04,71,1,0.8,1003.33,11.57616666
24/07/2019,27.7,74,1,0,1002.33,8.55604166
25/07/2019,27.56,73,0.51,0,1002,20.70754166
26/07/2019,26.88,65,0.77,0,1003.26,31.66633333
27/07/2019,27.02,78,1,0,1004.05,30.80158333
28/07/2019,27.32,63.5,0.85,0,1002.78,19.32875
29/07/2019,28.12,59.75,1,0,1002.2,10.85866666
30/07/2019,27.16,69,1,0,1002.43,16.70675
31/07/2019,27.88,69,1,0,1002.65,23.575625
01/08/2019,28.1,59.5,1,0,1001.56,28.189625
02/08/2019,25.3,75.5,1,0,1002.2,31.09916666
03/08/2019,26.24,61.75,0.51,0,1002.81,29.42279166
04/08/2019,27.54,59.75,1,0,1003.47,23.85183333
05/08/2019,27.4,58.5,0.68592,0,1004.45,25.68495833
06/08/2019,26.88,53,1,0,1006.19,12.806875
07/08/2019,27.52,61.5,0.8574,0.2,1005.75,28.056625
08/08/2019,27.6,65,1,0,1004.51,7.07491666
09/08/2019,28.26,53.75,1,0,1004.38,23.53975
10/08/2019,27.22,67.75,1,0,1004.73,21.82608333
11/08/2019,28.04,59.5,1,0,1004.2,27.88108333
12/08/2019,28.66,52.25,0.85,0,1002.21,23.58575
13/08/2019,27.58,59.25,1,0,1002.2,27.11370833
14/08/2019,27.92,56,1,0,1003.28,35.0515
15/08/2019,27.74,55.5,1,0,1003.88,29.42070833
16/08/2019,27.36,66,1.5,0,1003.46,22.58645833
17/08/2019,27.52,58,1.02,0,1002.95,24.50866666
18/08/2019,27.12,66,1.2,0,1002.66,16.989625
19/08/2019,27.72,60.75,1.02,0,1002.83,35.86816666
20/08/2019,27.88,53.25,1.2,0,1003.71,28.29433333
21/08/2019,27.62,61,1.54,0,1004,35.25358333
22/08/2019,28,51,1.88,0,1003.44,25.396375
23/08/2019,28.2,54.75,1.54,0,1003.85,15.499
24/08/2019,28.04,54,1.37,0,1004.12,32.2605
25/08/2019,28.14,50,1.37,0,1004.25,40.831625
26/08/2019,27.6,50.5,1.72,0,1003.35,42.76179166
27/08/2019,28.16,55.75,1.2,0,1003.23,33.52629166
28/08/2019,28,57.5,1.37,0,1003.15,41.28770833
29/08/2019,27.96,63.75,1.2,0,1002.5,30.30595833
30/08/2019,27.92,58,1.2,0,1002.76,34.62770833
31/08/2019,27.68,61.75,0.85,0,1002.54,37.03704166
01/09/2019,28.16,60.25,1.88,0,1001.42,43.00033333
02/09/2019,27.94,60.25,1.54,0,1000.84,36.18654166
03/09/2019,27.92,60,0.8574,0,1001.68,51.54558333
04/09/2019,28.54,58.5,1.02,0,1003.08,46.25604166
05/09/2019,28.16,53,2.22,0,1003.11,35.59541666
06/09/2019,27.92,53.5,1.54,0,1002.87,35.097875
07/09/2019,27.86,57.25,2.22,0,1003.28,26.61529166
08/09/2019,28.06,60.75,1.2,0,1004.03,36.43029166
09/09/2019,28.84,47.75,2.22,0,1003.76,36.84233333
10/09/2019,27.96,54,2.05,0,1003.19,35.87458333
11/09/2019,28.82,59.25,1.37,0,1001.6,39.09829166
12/09/2019,28.92,54.25,1.78,0,1001.18,43.06004166
13/09/2019,27.74,57.25,1.88,0,1001.42,44.327
14/09/2019,27.94,54.5,1.71,0,1001.1,40.26116666
15/09/2019,27.98,55,2.057,0,1000.52,32.66641666
16/09/2019,28.52,47.75,1.137,0,1000.84,33.64204166
17/09/2019,27.74,61.25,0.85,0,1000.94,37.24829166
18/09/2019,29.22,62.25,1.54,0,1000.1,38.282875
19/09/2019,28.5,60.25,2.05,0,1000.18,44.26654166
20/09/2019,28.92,63.25,0.68,0,1000.75,40.67645833
21/09/2019,28.14,61.75,1.71,0,1001.03,45.23983333
22/09/2019,28.38,58,0.85,0,1000.8,29.70370833
23/09/2019,28.08,58.5,2.22,0,1001.7,31.747625
24/09/2019,27.8,62,2.4,0,1002.45,23.46979166
25/09/2019,27.96,61.25,2.4,0,1001.95,28.75358333
26/09/2019,27.18,65,0.8574,0,1001.94,33.55691666
27/09/2019,27.68,51.75,2.57,0,1002.48,45.00691666
28/09/2019,27.56,54.5,1.88,0,1002.1,40.85658333
29/09/2019,28.22,55.25,1.71,0,1000.89,33.10425
30/09/2019,28.34,61.75,1.2,0,1000.49,31.44220833
01/10/2019,28.86,55.75,1.2,0,999.45,41.713625
02/10/2019,27.72,59,1.2,0,1000.37,39.83658333
03/10/2019,27.58,61.75,1.88,0,1001.16,41.35975
04/10/2019,28.08,53.25,1.88,0,1000.6,38.32166666
05/10/2019,28.16,51,1.88,0,999.68,35.81808333
06/10/2019,28.48,56,1.88,0,1000.23,31.51670833
07/10/2019,28.68,63.25,2.22,0,1001.03,42.97604166
08/10/2019,28.7,58.25,2.57,0,1000.12,54.947
09/10/2019,28.64,55.5,1.88,0,1000.27,58.35304166
10/10/2019,28.98,56,3.08,0,999.79,47.019625
11/10/2019,28.2,60.25,2.05,0,1000.16,36.3625
12/10/2019,28.66,61.25,2.22,0,999.97,33.35741666
13/10/2019,28.66,55.5,1.2,0,999.39,37.50658333
14/10/2019,28.9,56.75,1.8,0,1000.01,44.66975
15/10/2019,28.12,64.5,2,0,1000.81,36.28975
16/10/2019,28.12,67.75,0.66,0,1000.85,34.29320833
17/10/2019,27.92,65.5,1.54,0,1001.27,40.892625
18/10/2019,28.1,63.25,1.54,0,1001.15,40.76983333
19/10/2019,28.56,63.25,2.22,0,1000.37,38.75991666
20/10/2019,28.18,65.25,1.2,0,999.73,10.97554166
21/10/2019,28.8,57.5,2.22,0,999.58,24.01295833
22/10/2019,28.52,59.5,1.37,0,999.73,12.62475
23/10/2019,29.18,58.5,2.05,0,999.55,7.44020833
24/10/2019,28.46,61,1.54,0,999.52,25.85604166
25/10/2019,28.88,44.75,1.54,0,999.54,36.312125
26/10/2019,28.02,54.5,2.22,0,1000.88,35.96025
27/10/2019,27.92,61.75,1.2,0,1001.23,34.36383333
28/10/2019,28.58,59.75,0.85,0,999.74,49.54495833
29/10/2019,28.14,70.5,1.2,0,998.83,42.53575
30/10/2019,32.88,51,1.5,0,999.18,41.520125
31/10/2019,29.18,63,2.22,0,1000.25,39.792375
01/11/2019,28.92,62,1.02,0,1000.16,27.140625
02/11/2019,28.52,60.5,2.05,0,998.97,32.59629166
03/11/2019,29.12,55.5,1.37,0,999,39.884375
04/11/2019,29,56.75,2.74,0,999.55,41.663625
05/11/2019,29.32,56.5,1.2,0,999.68,40.08291666
06/11/2019,28.8,56,1.78,0,999.38,44.232125
07/11/2019,29.18,56.75,1.37,0,997.7,36.14241666
08/11/2019,29.24,55.75,1.7,0,997.25,34.35879166
09/11/2019,28.68,61.75,1.2,0,998.48,39.1425
10/11/2019,28.84,59.75,1.54,0,999,42.56475
11/11/2019,28.48,62.75,2.22,0,997.97,41.60191666
12/11/2019,28.68,64,1.7,0,997.29,37.3265
13/11/2019,28.94,58.25,1.37,0,998.47,36.478
14/11/2019,29.16,60,1.54,0,999.18,40.196
15/11/2019,29.2,57.75,1.7,0,998.67,35.481125
16/11/2019,28.46,63,1.2,0,996.98,36.96408333
17/11/2019,28.9,57.75,1.5,0,997.22,31.94683333
18/11/2019,28.22,64.5,1.7,0,998.87,21.48833333
19/11/2019,28.88,62.75,1.7,0,999.69,35.20320833
20/11/2019,29.34,66.25,1.2,0.2,998.48,29.693375
21/11/2019,28.9,62,1.8,0,998.58,34.197375
22/11/2019,29.02,62.5,2.05,0,999.1,33.14566666
23/11/2019,28.84,59,1.02,0,999.59,28.757625
24/11/2019,28.92,56.75,1.8,0,998.87,30.59608333
25/11/2019,29.04,57,0.85,0,998.81,32.00325
26/11/2019,29.02,56,2,0,999.13,35.52075
27/11/2019,28.88,66,1.02,0,999.07,40.273125
28/11/2019,28.96,69,2.05,0,998.72,36.1375
29/11/2019,28.96,75,1.8,0,998.89,37.33025
30/11/2019,29.46,65,2.05,0,999.5,37.37004166
01/12/2019,29.16,69,1.8,0,1000.72,34.01479166
02/12/2019,28.88,71,2,0,999.89,37.60608333
03/12/2019,28.52,70,2.31,0,998.61,28.67116666
04/12/2019,28.82,66,2.5,0,999.43,34.700375
05/12/2019,28.74,70,1.8,0,1000.56,31.73570833
06/12/2019,28.74,71,2,0,1000.32,23.8285
07/12/2019,28.98,73,2,0,999.31,29.547625
08/12/2019,28.9,77,2.3,0,999.34,30.66504166
09/12/2019,28.82,76,1.8,0,1000.07,32.98608333
10/12/2019,29.42,67,2,0,999.75,29.44341666
11/12/2019,29.52,69,2.5,0,998.75,19.32308333
12/12/2019,28.92,64,1.8,0,997.79,26.95170833
13/12/2019,29,68,2.5,0,998.03,29.56395833
14/12/2019,29.14,65,1.2,0,998.72,26.14108333
15/12/2019,29.38,67,1.8,0,998.93,37.91920833
16/12/2019,29.48,59,1.5,0,999.15,35.39175
17/12/2019,30.04,63,2.3,0,998.89,31.034375
18/12/2019,29.74,58,1.2,0,999.33,33.28983333
19/12/2019,29.1,65,1.3,0,999.56,33.517875
20/12/2019,29.6,69,1.02,0,999.22,41.44695833
21/12/2019,29.54,64,1.8,0,998.52,39.29158333
22/12/2019,29.64,59,2.5,0,998.95,32.549
23/12/2019,29.4,64,2.05,0,999.38,41.9205
24/12/2019,29.28,67,2.05,0,999.13,40.705
25/12/2019,28.9,73,1.07467,1.6,998.19,36.94966666
26/12/2019,27.28,88,2.05,0,998.71,45.276125
27/12/2019,25.9,97,0.25,0,999.33,40.48045833
28/12/2019,26,89,1.5,0,998.74,38.774
29/12/2019,28.9,68,1.8,0,997.83,35.36558333
30/12/2019,27.9,90,1.9,0,997.97,27.48354166
31/12/2019,26,87,2,29.8,999.51,0.77083333
01/01/2020,27.38,67.08,0.57,0.6,1000.02,18.54975
02/01/2020,26.97,69.88,0.42,12,1000.02,11.90954166
03/01/2020,28.4,65,1.56,3.4,1000.31,24.63225
04/01/2020,28.39,64.33,0.73,0.8,1000.8,6.19370833
05/01/2020,27.71,62.79,1.09,0,1000.41,6.31425
06/01/2020,28.36,60,0.97,0,999.95,20.34570833
07/01/2020,27.63,65.92,1,0.6,1001.06,0.90458333
08/01/2020,26.91,71.58,0.53,5.2,1000.9,0.45533333
09/01/2020,25.58,72.54,0.2,5.2,1000.88,1.16479166
10/01/2020,25.74,80.17,0.48,22.2,1001.04,0.28179166
11/01/2020,26.45,89.63,0.63,19.6,1000.38,9.90995833
12/01/2020,28.1,78.21,0.93,0.2,1000.57,26.36504166
13/01/2020,27.95,72.17,1.32,0,1000.23,6.44366666
14/01/2020,26.45,76.83,0.3,0.2,999.96,3.57166666
15/01/2020,26.55,78.92,0.06,1.2,1000.16,3.65358333
16/01/2020,26.63,79.54,0.43,5.4,1001.13,7.09425
17/01/2020,25.73,84.92,0.18,0,1001.62,5.40579166
18/01/2020,27.09,91,0.73,18,1001.13,17.89641666
19/01/2020,28,82.5,0.56,0,1000.48,21.53466666
20/01/2020,27.77,79.5,0.56,0,999.34,6.505875
21/01/2020,27.93,75.46,1.07,0,998.9,4.88783333
22/01/2020,27.33,79.58,0.46,0.2,999.04,8.26329166
23/01/2020,27.6,79.92,0.15,0,998.85,25.43191666
24/01/2020,28.2,73.88,0.91,2,999.59,30.37254166
25/01/2020,28.57,69.63,1.42,0,999.63,27.5145
26/01/2020,26.27,77.21,0.72,0,1000.21,8.69320833
27/01/2020,27.11,79.29,0.8,15,1000.87,21.44633333
28/01/2020,24.88,87.13,0,8.2,1001.57,4.8025
29/01/2020,27.13,84.29,0.02,0,1000.8,7.64620833
30/01/2020,26.46,88.5,0.19,0.2,1001.15,13.786625
31/01/2020,24.67,97,0.12,2.6,1002.68,2.40791666
01/02/2020,26.18,91.5,0.08,1.4,1002.42,1.04733333
02/02/2020,26.59,92.9,0.73,8.6,1001.77,12.86841666
03/02/2020,26.88,83.28,0.81,0,1001.99,8.88691666
04/02/2020,25.47,92.08,0.27,2.4,1001.52,3.52804166
05/02/2020,24.5,96.43,0.55,6.2,1002.12,4.191125
06/02/2020,25.39,94.46,0.16,2.2,1001.41,0.94354166
07/02/2020,25.49,93.67,0.1,0.6,999.85,8.86354166
08/02/2020,26.75,70.87581010732539,0.23,0.8,1000.17,8.18170833
09/02/2020,25.78,70.87581010732539,0.38,1.2,1001.9,1.82583333
10/02/2020,25.43,70.87581010732539,0.91,0.4,1002.48,8.932
11/02/2020,27.02,70.87581010732539,0.42,0.2,1000.93,11.62666666
12/02/2020,27.29,70.87581010732539,0.22,0.4,999.91,9.19920833
13/02/2020,25.13,70.87581010732539,0.14,0.2,1000.33,2.67170833
14/02/2020,26.32,70.87581010732539,0.48,0.8,1000.36,11.646
15/02/2020,25.95,70.87581010732539,0.62,1.4,1000.45,0.70279166
16/02/2020,25.14,70.87581010732539,0.09,0.4,1000.46,1.81345833
17/02/2020,25.44,70.87581010732539,0.19,0.2,1000.13,3.983625
18/02/2020,24.88,70.87581010732539,0.11,0.2,1000.11,6.22979166
19/02/2020,25.21,70.87581010732539,0.15,0.2,998.78,3.75466666
20/02/2020,26.27,70.87581010732539,0.26,0.2,998.87,12.65954166
21/02/2020,26.53,70.87581010732539,0,0,999.52,1.52504166
22/02/2020,25.3,70.87581010732539,0.31,0.2,1001.19,1.3805
23/02/2020,26.84,70.87581010732539,0.4,0.2,1001.28,10.3815
24/02/2020,26.58,70.87581010732539,0,0,1000.16,9.73475
25/02/2020,26,70.87581010732539,0.3,0.2,999.82,2.65579166
26/02/2020,27.04,70.87581010732539,0.23,0,999.17,4.63016666
27/02/2020,27.31,70.87581010732539,0.42,0.6,1000.68,6.68016666
28/02/2020,26.14,70.87581010732539,0.14,1,1001.63,4.3165
29/02/2020,26.62,70.87581010732539,0.2,0.8,1001.73,0.37079166
01/03/2020,26.49,70.87581010732539,0.28,2.3580661075481006,1001.54,1.92783333
02/03/2020,25.65,70.87581010732539,0.05,2.3580661075481006,1001.04,6.22195833
03/03/2020,26.39,70.87581010732539,0.14,2.3580661075481006,1000.88,0.41745833
04/03/2020,26.43,70.87581010732539,0.19,2.3580661075481006,1001.9,0.91233333
05/03/2020,26.32,70.87581010732539,0.19,2.3580661075481006,1002.47,1.01491666
06/03/2020,27.06,70.87581010732539,0.27,2.3580661075481006,1000.82,1.66570833
07/03/2020,25.81,70.87581010732539,0,2.3580661075481006,1000.19,0.60408333
08/03/2020,26.6,70.87581010732539,0.31,2.3580661075481006,999.65,5.084625
09/03/2020,26.91,70.87581010732539,0.25,2.3580661075481006,1000.3,2.20020833
10/03/2020,26.69,70.87581010732539,0.33,2.3580661075481006,1000.85,4.665375
11/03/2020,26.11,70.87581010732539,0.04,2.3580661075481006,999.79,0.013125
12/03/2020,26.88,70.87581010732539,0.44,2.3580661075481006,999.5,0.26066666
13/03/2020,25.18,70.87581010732539,0.27,2.3580661075481006,1000.88,1.78333333
14/03/2020,25.4,70.87581010732539,0.28,2.3580661075481006,1000.44,9.10291666
15/03/2020,25.96,70.87581010732539,0,2.3580661075481006,1000.17,4.170375
16/03/2020,24.78,70.87581010732539,0,2.3580661075481006,1001.35,1.19283333
17/03/2020,25.89,70.87581010732539,0.05,2.3580661075481006,1001.55,3.25733333
18/03/2020,27.34,70.87581010732539,0.32,2.3580661075481006,1000.78,14.46216666
19/03/2020,26.95,70.87581010732539,0.81,2.3580661075481006,999.68,8.37579166
20/03/2020,26.08,70.87581010732539,0.28,2.3580661075481006,1000.02,0.35120833
21/03/2020,25.9,70.87581010732539,0.32,2.3580661075481006,1001.05,3.11583333
22/03/2020,27.37,70.87581010732539,0.02,2.3580661075481006,1001.82,2.31575
23/03/2020,27.45,70.87581010732539,0.66,2.3580661075481006,1001.75,4.75645833
24/03/2020,26.84,70.87581010732539,0.5,2.3580661075481006,1000.69,3.983875
25/03/2020,25.45,70.87581010732539,0.1,2.3580661075481006,1000.75,2.60920833
26/03/2020,25.16,70.87581010732539,0.07,2.3580661075481006,999.9,0.48466666
27/03/2020,25.76,70.87581010732539,0.09,2.3580661075481006,998.71,10.1905
28/03/2020,26.76,70.87581010732539,0.08,2.3580661075481006,999.43,12.2815
29/03/2020,27.09,70.87581010732539,0.23,2.3580661075481006,999.79,7.39916666
30/03/2020,26.08,70.87581010732539,0.42,2.3580661075481006,999.04,8.132875
31/03/2020,26.04,70.87581010732539,0.28,2.3580661075481006,998.21,5.55075
01/04/2020,26.09,70.87581010732539,0.07,2.3580661075481006,999.45,2.18245833
02/04/2020,26.7,70.87581010732539,0.11,2.3580661075481006,1000.6,2.109125
03/04/2020,26.18,70.87581010732539,0.28,2.3580661075481006,1000.1,4.61054166
04/04/2020,25.56,70.87581010732539,0.08,2.3580661075481006,999.87,5.68258333
05/04/2020,26.59,70.87581010732539,0.02,2.3580661075481006,1000.5,4.913875
06/04/2020,25.93,70.87581010732539,0.2,2.3580661075481006,1001.43,11.30175
07/04/2020,26.27,70.87581010732539,0,2.3580661075481006,1000.46,4.104625
08/04/2020,27.5,70.87581010732539,0.01,2.3580661075481006,999.38,7.52179166
09/04/2020,27.47,70.87581010732539,0.61,2.3580661075481006,999.62,5.96208333
10/04/2020,26.03,70.87581010732539,0.17,2.3580661075481006,1000.38,6.19716666
11/04/2020,26.04,70.87581010732539,0.05,2.3580661075481006,1000.84,3.64354166
12/04/2020,25.96,70.87581010732539,0.04,2.3580661075481006,1000.95,1.880625
13/04/2020,25.9,70.87581010732539,0.33,2.3580661075481006,1000.33,4.93329166
14/04/2020,26.32,70.87581010732539,0.19,2.3580661075481006,999.59,0.74466666
15/04/2020,25.73,70.87581010732539,0.23,2.3580661075481006,1000.95,0.15466666
16/04/2020,26.05,70.87581010732539,0.35,2.3580661075481006,1001.92,1.68533333
17/04/2020,26.29,70.87581010732539,0.02,2.3580661075481006,1002.68,4.31566666
18/04/2020,25.54,70.87581010732539,0.19,2.3580661075481006,1002.8,0.230125
19/04/2020,25.91,70.87581010732539,0.11,2.3580661075481006,1002.18,0.917125
20/04/2020,26.2,70.87581010732539,0.19,2.3580661075481006,1001.11,1.49020833
21/04/2020,25.6,70.87581010732539,0.3,2.3580661075481006,1001.77,0.32558333
22/04/2020,25.88,70.87581010732539,0.35,2.3580661075481006,1001.24,0.99
23/04/2020,25.87,70.87581010732539,0,2.3580661075481006,1000.72,1.82595833
24/04/2020,25.52,70.87581010732539,0,2.3580661075481006,1000.97,1.20708333
25/04/2020,25.39,70.87581010732539,0.1,2.3580661075481006,1001.46,1.81420833
26/04/2020,25.62,70.87581010732539,0.25,2.3580661075481006,1001.5,3.17683333
27/04/2020,24.7,70.87581010732539,0.41,2.3580661075481006,1002.18,5.94916666
28/04/2020,26.08,70.87581010732539,0,2.3580661075481006,1001.99,7.10891666
29/04/2020,26.36,70.87581010732539,0.43,2.3580661075481006,1002.09,6.185375
30/04/2020,25.41,70.87581010732539,0.11,2.3580661075481006,1002.11,3.555875
01/05/2020,26.51,70.87581010732539,0.13,2.3580661075481006,1002.88,0.45329166
02/05/2020,27.01,70.87581010732539,0.57,2.3580661075481006,1002.16,8.98220833
03/05/2020,27.05,70.87581010732539,0.4,2.3580661075481006,1000.68,8.33054166
04/05/2020,27.33,70.87581010732539,0.28,2.3580661075481006,999.66,9.27041666
05/05/2020,26.66,70.87581010732539,0.75,2.3580661075481006,999.78,14.270875
06/05/2020,26.74,70.87581010732539,0.56,2.3580661075481006,1000.64,15.31320833
07/05/2020,26.08,70.87581010732539,0.13,2.3580661075481006,1000.72,8.47104166
08/05/2020,26.72,70.87581010732539,0.03,2.3580661075481006,1001.84,0.32470833
09/05/2020,26.85,70.87581010732539,0.27,2.3580661075481006,1002.53,6.00783333
10/05/2020,25.79,70.87581010732539,0.3,2.3580661075481006,1003.1,5.82883333
11/05/2020,26.79,70.87581010732539,0.19,2.3580661075481006,1002.02,3.87541666
12/05/2020,26.43,70.87581010732539,0.36,2.3580661075481006,1001.35,9.19595833
13/05/2020,26.48,70.87581010732539,0.28,2.3580661075481006,1000.68,5.26429166
14/05/2020,26.45,70.87581010732539,0.15,2.3580661075481006,1000.98,6.203375
15/05/2020,26.33,70.87581010732539,0.29,2.3580661075481006,1001.85,2.81041666
16/05/2020,25.25,70.87581010732539,0.15,2.3580661075481006,1002.43,7.86383333
17/05/2020,26.28,70.87581010732539,0.27,2.3580661075481006,1002.28,7.72041666
18/05/2020,26.63,70.87581010732539,0.57,2.3580661075481006,1002.46,13.423875
19/05/2020,26.94,70.87581010732539,0.36,2.3580661075481006,1002.39,5.33904166
20/05/2020,27.38,70.87581010732539,0.16,2.3580661075481006,1001.95,7.932375
21/05/2020,27.33,70.87581010732539,0.57,2.3580661075481006,1002.4,8.489
22/05/2020,26.39,70.87581010732539,0.4,2.3580661075481006,1002.75,5.16183333
23/05/2020,26.43,70.87581010732539,0.37,2.3580661075481006,1002.63,5.745875
24/05/2020,26.73,70.87581010732539,0,2.3580661075481006,1002.3,4.36625
25/05/2020,26.62,70.87581010732539,0.02,2.3580661075481006,1002.49,11.87491666
26/05/2020,26.58,70.87581010732539,0.01,2.3580661075481006,1002.81,5.06070833
27/05/2020,26.2,70.87581010732539,0,2.3580661075481006,1001.98,11.27575
28/05/2020,26.26,70.87581010732539,0,2.3580661075481006,1001.04,14.784
29/05/2020,26.28,70.87581010732539,0.28,2.3580661075481006,1001.62,4.351875
30/05/2020,25.98,70.87581010732539,0.34,2.3580661075481006,1002.28,0.42691666
31/05/2020,24.71,70.87581010732539,0.25,2.3580661075481006,1002.81,2.14570833
01/06/2020,25.93,70.87581010732539,0.7,2.3580661075481006,1002.29,14.609125
02/06/2020,26.85,70.87581010732539,0.35,0,1002.52,10.714625
03/06/2020,26.92,70.87581010732539,0.84,0,1002.63,18.31904166
04/06/2020,27.11,70.87581010732539,0.75,0,1002.57,14.23191666
05/06/2020,27.1,70.87581010732539,0.82,0,1003.16,4.490125
06/06/2020,26.65,70.87581010732539,0.37,0,1003.07,5.18845833
07/06/2020,25.7,70.87581010732539,0.28,0,1003.71,3.37970833
08/06/2020,26.12,70.87581010732539,0.26,2.8,1002.51,8.776125
09/06/2020,26.33,70.87581010732539,0.23,0.8,1001.88,11.57204166
10/06/2020,25.7,70.87581010732539,0.51,0,1002.21,7.003875
11/06/2020,25.59,70.87581010732539,0.73,0,1002.6,11.53775
12/06/2020,26.68,70.87581010732539,0.84,0,1001.39,12.27729166
13/06/2020,26.45,70.87581010732539,0.23,0,1001.52,3.78116666
14/06/2020,26.42,70.87581010732539,0.81,0,1002.21,1.63216666
15/06/2020,26.99,70.87581010732539,0.36,0,1002.57,4.776625
16/06/2020,26.28,70.87581010732539,0.16,0,1002.79,13.04679166
17/06/2020,26.73,70.87581010732539,0.73,0,1002.31,12.392625
18/06/2020,27,70.87581010732539,0.64,0,1002.33,9.35595833
19/06/2020,26.41,70.87581010732539,0.73,0,1002.67,14.431625
20/06/2020,27.1,70.87581010732539,1.15,0,1002.65,11.605
21/06/2020,26.29,70.87581010732539,1.11,0,1002.8,10.27945833
22/06/2020,26.72,70.87581010732539,0.62,0,1001.63,2.86941666
23/06/2020,27.19,70.87581010732539,1.16,0,1000.1,11.85854166
24/06/2020,26.37,70.87581010732539,0.98,0,1000.27,7.13420833
25/06/2020,27.15,70.87581010732539,0.74,0,1001.38,9.264
26/06/2020,26.76,70.87581010732539,0.53,0,1001.67,16.56158333
27/06/2020,26.2,70.87581010732539,0.57,0,1000.54,23.671125
28/06/2020,27.07,70.87581010732539,0.83,0,1000.82,22.67270833
29/06/2020,26.77,70.87581010732539,1.52,0,1001.26,29.224125
30/06/2020,26.68,70.87581010732539,0.78,3.6,1001.37,4.49058333
01/07/2020,27.28,70.87581010732539,1,0,1000.46,7.6015
02/07/2020,27.96,70.87581010732539,1.53,0,1000.8,21.30495833
03/07/2020,27.29,70.87581010732539,1.15,0,1001.29,29.35141666
04/07/2020,26.27,70.87581010732539,1,0.2,1001.42,27.74425
05/07/2020,26.8,70.87581010732539,1.47,0,1000.86,18.13245833
06/07/2020,23.87,70.87581010732539,0.86,0.2,1001.95,7.58295833
07/07/2020,24.58,70.87581010732539,0.19,13.8,1001.65,6.42158333
08/07/2020,25.89,70.87581010732539,0.63,0.2,1000.9,12.37495833
09/07/2020,26.24,70.87581010732539,0.52,0,1002.52,7.87925
10/07/2020,27.1,70.87581010732539,1.1,0.2,1002.66,28.43641666
11/07/2020,26.83,70.87581010732539,0.79,0,1002.03,13.74129166
12/07/2020,27.04,70.87581010732539,0.39,0,1001.7,10.019
13/07/2020,26.77,70.87581010732539,0.25,0,1002.72,17.74941666
14/07/2020,26.63,70.87581010732539,0.14,0,1002.77,16.42416666
15/07/2020,27.01,70.87581010732539,0.45,0,1002.77,23.1925
16/07/2020,27.1,70.87581010732539,0.93,0,1003.01,20.83066666
17/07/2020,26.44,70.87581010732539,0.76,0,1002.88,13.72675
18/07/2020,26.18,70.87581010732539,1.6,0,1002.36,8.977125
19/07/2020,27.24,70.87581010732539,1.14,0,1001.68,23.184125
20/07/2020,26.22,70.87581010732539,1.53,0,1001.76,24.637375
21/07/2020,26.36,70.87581010732539,0.71,1.2,1001.38,10.78191666
22/07/2020,26.77,70.87581010732539,1.05,0,1000.94,26.33741666
23/07/2020,26.75,70.87581010732539,1.06,0,1001.67,23.57975
24/07/2020,27.94,70.87581010732539,1.15,0,1001.67,32.31666666
25/07/2020,27.3,73.5,0.86,0,1001.98,9.248
26/07/2020,27.22,71.67,1.4,0,1002.28,12.29816666
27/07/2020,26.11,67.35,1.4,0,1002.83,29.467125
28/07/2020,26.72,68.41,1.18,0,1002.31,21.47420833
29/07/2020,27.72,67.13,0.75,0,1001.99,14.305125
30/07/2020,27.5,79.81,1.05,0,1001.98,11.51783333
31/07/2020,27.48,61,1.42,0,1002.4,23.04083333
01/08/2020,27.15,69.95,1.02,0,1003.4,26.35508333
02/08/2020,27.6,72.58,1.15,0,1003.62,8.792375
03/08/2020,27.6,72.88,0.73,0,1004.68,9.02945833
04/08/2020,27.66,63,0.6,0,1004.67,17.49079166
05/08/2020,27.08,57,0.97,0,1003.9,12.20004166
06/08/2020,27.24,61.45,1.54,0,1003.54,19.46241666
07/08/2020,27.32,60.81,1.62,0,1003.84,36.09929166
08/08/2020,27.8,61.09,1.23,0,1004.03,30.66329166
09/08/2020,27.77,60.37,1.18,0,1003.6,11.73395833
10/08/2020,27.78,65.11,1.18,0,1001.95,18.17541666
11/08/2020,27.82,60.67,1.2,0,1000.98,23.43895833
12/08/2020,27.76,59.67,1.4,0,1000.42,38.80466666
13/08/2020,27.62,59.22,0.94,0,1000.72,28.00079166
14/08/2020,27.86,67.48,1.14,0,1000.23,36.79529166
15/08/2020,27.79,64,2.05,0,999.85,35.10766666
